country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_reported,vaccination_indicator,cases_per_100k,cases_per_100k_7d
Brazil,2020-07-05,1539081.0,42223.0,37729.57,7318.279,200.76897,179.40286,63174.0,1290.0,1030.4286,300.39026,6.1339073,4.8996534,,,,,,,,,,,,,81.02,1.0846,3889883.0,,18.149,,100237.0,0.468,44.521942,2.2967916,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,20.076896276832947,17.940285913857103
Brazil,2020-07-06,1577004.0,37923.0,37619.57,7498.6016,180.3226,178.8798,64265.0,1091.0,1027.8572,305.57794,5.187669,4.8874264,,,,,,,,,,,,,81.02,1.0801,,,,,116950.0,0.546,40.706833,2.4982464,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,18.03226055719243,17.887981279168628
Brazil,2020-07-07,1603055.0,26051.0,36987.43,7622.473,123.87164,175.874,64867.0,602.0,1035.0,308.44043,2.86249,4.9213905,,,,,,,,,,,,,81.02,1.076,,,,,114429.0,0.534,38.76711,2.628982,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,12.38716398426865,17.58739944995237
Brazil,2020-07-08,1623284.0,20229.0,36441.285,7718.6616,96.188225,173.2771,65487.0,620.0,1024.7142,311.38852,2.9480793,4.8724823,,,,,,,,,,,,,81.02,1.0711,4287499.0,,20.005,,111908.0,0.522,38.16008,2.6796203,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,9.618822319211182,17.327710335128923
Brazil,2020-07-09,1668589.0,45305.0,38078.285,7934.0854,215.42377,181.06099,66741.0,1254.0,1021.0,317.35123,5.9627285,4.854821,,,,,,,,,,,,,81.02,1.0674,,,,,125869.0,0.587,36.63134,2.8030112,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,21.542377041468317,18.106098398629282
Brazil,2020-07-10,1713160.0,44571.0,37772.43,8146.019,211.93362,179.60664,67964.0,1223.0,1047.4286,323.16656,5.8153243,4.9804883,,,,,,,,,,,,,81.02,1.0645,,,,,139830.0,0.652,33.607407,3.0353518,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,21.19336247909247,17.960664342956512
Brazil,2020-07-11,1755779.0,42619.0,36988.715,8348.671,202.65193,175.88011,69184.0,1220.0,1042.8572,328.96762,5.8010592,4.958751,,,,,,,,,,,,,81.02,1.0627,4869986.0,,22.722,,153791.0,0.718,30.858768,3.2993338,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,20.26519296171147,17.58801080282535
Brazil,2020-07-12,1800827.0,45048.0,37392.285,8562.873,214.20174,177.79907,70398.0,1214.0,1032.0,334.74014,5.7725296,4.907126,,,,,,,,,,,,,81.02,1.0606,4870980.0,994.0,22.727,0.005,140157.0,0.654,29.29284,3.4552715,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,21.420174394968875,17.77990767684477
Brazil,2020-07-13,1839850.0,39023.0,37549.43,8748.426,185.55307,178.54628,71469.0,1071.0,1029.1428,339.83273,5.0925694,4.89354,,,,,,,,,,,,,81.02,1.0579,,,,,130935.0,0.611,28.794367,3.5093071,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,18.555306904077213,17.854628583542596
Brazil,2020-07-14,1864681.0,24831.0,37375.145,8866.496,118.07058,177.71756,72100.0,631.0,1033.2858,342.8331,3.000384,4.9132395,,,,,,,,,,,,,81.02,1.056,,,,,121714.0,0.568,28.563492,3.5325675,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,11.807058035905525,17.771756305205006
Brazil,2020-07-15,1884967.0,20286.0,37383.285,8962.955,96.45926,177.75629,72833.0,733.0,1049.4286,346.31848,3.4853907,4.989998,,,,,,,,,,,,,81.02,1.0545,5074948.0,,23.679,,112493.0,0.525,28.658926,3.5237484,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,9.645925629913394,17.775628206733895
Brazil,2020-07-16,1926824.0,41857.0,36890.715,9161.984,199.02864,175.41412,74133.0,1300.0,1056.0,352.49994,6.181457,5.021245,,,,,,,,,,,,,81.02,1.0545,5233799.0,158851.0,24.42,0.741,107448.0,0.501,29.24196,3.4676156,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,19.902864492324014,17.54141212828471
Brazil,2020-07-17,1966748.0,39924.0,36226.855,9351.821,189.8373,172.2575,75366.0,1233.0,1057.4286,358.36282,5.862874,5.0280375,,,,,,,,,,,,,81.02,1.0552,,,,,90494.0,0.422,31.101849,3.2956264,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,18.98372941184375,17.22575026153489
Brazil,2020-07-18,2012151.0,45403.0,36624.57,9567.711,215.88976,174.14862,76688.0,1322.0,1072.0,364.6489,6.286066,5.0973244,,,,,,,,,,,,,81.02,1.057,,,,,73540.0,0.343,34.780556,2.9885063,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,21.588975716008964,17.414862083577393
Brazil,2020-07-19,2046328.0,34177.0,35071.57,9730.222,162.5105,166.76416,77851.0,1163.0,1064.7142,370.17892,5.5300264,5.062681,,,,,,,,,,,,,81.02,1.0616,,,,,84181.0,0.393,36.92102,2.7959316,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,16.251049997710247,16.67641574111187
Brazil,2020-07-20,2074860.0,28532.0,33572.855,9865.891,135.66872,159.63782,78772.0,921.0,1043.2858,374.55826,4.3793244,4.9607887,,,,,,,,,,,,,81.02,1.0654,5535729.0,,25.829,,85251.0,0.398,38.450058,2.660543,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,13.56687124483333,15.963782075505604
Brazil,2020-07-21,2098389.0,23529.0,33386.855,9977.77,111.879616,158.7534,79488.0,716.0,1055.4286,377.9628,3.4045563,5.018528,,,,,,,,,,,,,81.02,1.0698,,,,,93803.0,0.438,39.14794,2.59669,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,11.187961359865534,15.875339693214176
Brazil,2020-07-22,2118646.0,20257.0,33382.715,10074.092,96.321365,158.7337,80120.0,632.0,1041.0,380.96793,3.005139,4.9499207,,,,,,,,,,,,,81.02,1.0728,,,,,102354.0,0.478,39.05984,2.6048183,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,9.632136226222794,15.873369778401232
Brazil,2020-07-23,2159654.0,41008.0,33261.43,10269.083,194.99168,158.15698,81487.0,1367.0,1050.5714,387.468,6.5000396,4.9954324,,,,,,,,,,,,,81.02,1.0715,,,,,97926.0,0.457,39.007317,2.6093223,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,19.49916781186476,15.815698824049912
Brazil,2020-07-24,2227514.0,67860.0,37252.285,10591.755,322.67206,177.13338,82771.0,1284.0,1057.8572,393.57336,6.105377,5.0300756,,,,,,,,,,,,,81.02,1.0691,6047128.0,,28.215,,105407.0,0.492,38.33718,2.6566887,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,32.267204636001324,17.713338141786707
Brazil,2020-07-25,2287475.0,59961.0,39332.0,10876.867,285.11255,187.02235,84082.0,1311.0,1056.2858,399.80713,6.2337613,5.0226035,,,,,,,,,,,,,81.02,1.0655,,,,,105776.0,0.494,36.53461,2.7540271,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,28.51125636868959,18.70223537788394
Brazil,2020-07-26,2343366.0,55891.0,42434.0,11142.628,265.75986,201.77226,85238.0,1156.0,1055.2858,405.30386,5.496742,5.0178485,,,,,,,,,,,,,81.02,1.0619,,,,,106145.0,0.495,36.293938,2.7684772,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,26.575984885215888,20.177226076099032
Brazil,2020-07-27,2394513.0,51147.0,45664.715,11385.83,243.20229,217.1342,86449.0,1211.0,1096.7142,411.06213,5.758265,5.21484,,,,,,,,,,,,,81.02,1.0586,,,,,106514.0,0.497,36.79263,2.73894,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,24.32022864010551,21.713419989709344
Brazil,2020-07-28,2419091.0,24578.0,45814.57,11502.697,116.86758,217.84677,87004.0,555.0,1073.7142,413.70114,2.6390066,5.105476,,,,,,,,,,,,,81.02,1.0543,6359398.0,,29.672,,99403.0,0.464,38.29223,2.647526,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,11.686757376122024,21.78467656346027
Brazil,2020-07-29,2442375.0,23284.0,46247.0,11613.412,110.714645,219.90295,87618.0,614.0,1071.1428,416.62067,2.9195497,5.093249,,,,,,,,,,,,,72.69,1.05,,,,,126094.0,0.588,38.872463,2.5990198,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,11.071464673513924,21.99029491307329
Brazil,2020-07-30,2483191.0,40816.0,46219.57,11807.491,194.07872,219.77252,88539.0,921.0,1007.4286,421.0,4.3793244,4.7902894,,,,,,,,,,,,,72.69,1.0453,6988772.0,,32.608,,152785.0,0.713,38.34182,2.6506631,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,19.40787244949941,21.97725271844967
Brazil,2020-07-31,2552265.0,69074.0,46393.0,12135.936,328.44458,220.59717,90134.0,1595.0,1051.8572,428.58417,7.5841722,5.001546,17.039078,11.789772,94612.3,443.78018,,,,,,,,,72.69,1.0416,,,,,191206.0,0.892,36.759247,2.8352196,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,32.84445760429053,22.059717428205268
Brazil,2020-08-01,2610102.0,57837.0,46089.57,12410.948,275.013,219.15439,91263.0,1129.0,1025.8572,433.95255,5.3683577,4.877917,,,,,,,,,,,,,72.69,1.0365,,,,,236738.0,1.105,34.228443,3.1848147,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,27.501301422522967,21.915438150181465
Brazil,2020-08-02,2662485.0,52383.0,45588.43,12660.027,249.07942,216.77147,92475.0,1212.0,1033.8572,439.71555,5.7630196,4.9159565,,,,,,,,,,,,,72.69,1.0324,8179160.0,,38.162,,282271.0,1.317,30.824614,3.712002,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,24.90794253533241,21.677146385912398
Brazil,2020-08-03,2707877.0,45392.0,44766.285,12875.865,215.83745,212.8622,93563.0,1088.0,1016.2857,444.88895,5.1734037,4.8324046,,,,,,,,,,,,,72.69,1.0288,,,,,271562.0,1.267,27.055,4.2453866,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,21.583745252540112,21.28622018768877
Brazil,2020-08-04,2733677.0,25800.0,44940.855,12998.543,122.67815,213.69228,94104.0,541.0,1014.2857,447.4614,2.572437,4.822895,,,,,,,,,,,,,72.69,1.0256,8185369.0,,38.191,,260853.0,1.217,22.931955,4.764627,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,12.26781431784312,21.369228322220355
Brazil,2020-08-05,2750318.0,16641.0,43991.855,13077.671,79.1274,209.17982,94665.0,561.0,1006.7143,450.12894,2.6675363,4.786893,,,,,,,,,,,,,72.69,1.0222,,,,,236773.0,1.105,20.346693,5.144008,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,7.912740235008814,20.91798197386248
Brazil,2020-08-06,2801921.0,51603.0,45532.855,13323.041,245.37054,216.50722,95819.0,1154.0,1040.0,455.61615,5.4872317,4.9451656,,,,,,,,,,,,,72.69,1.0187,8477624.0,,39.555,,212693.0,0.992,19.08332,5.3390884,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,24.5370551257232,21.65072235618016
Brazil,2020-08-07,2859073.0,57152.0,43829.715,13594.797,271.75586,208.40883,97256.0,1437.0,1017.4286,462.44904,6.832887,4.837839,,,,,,,,,,,,,72.69,1.0154,,,,,163647.0,0.764,19.443283,5.283697,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,27.17558619741744,20.84088358376972
Brazil,2020-08-08,2912212.0,53139.0,43158.57,13847.472,252.67418,205.21758,98493.0,1237.0,1032.8572,468.33093,5.881894,4.9112015,,,,,,,,,,,,,72.69,1.0123,,,,,114601.0,0.535,22.042032,4.9292502,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,25.267418024645952,20.521757384073005
Brazil,2020-08-09,2962442.0,50230.0,42851.0,14086.313,238.84198,203.75508,99572.0,1079.0,1013.8571,473.46155,5.130609,4.820857,,,,,,,,,,,,,72.69,1.0095,8638045.0,,40.303,,65555.0,0.306,29.072876,4.263266,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,23.884198185475192,20.37550819123626
Brazil,2020-08-10,3012412.0,49970.0,43505.0,14323.919,237.6057,206.86484,100477.0,905.0,987.7143,477.7648,4.303245,4.6965485,,,,,,,,,,,,,72.69,1.0064,9130523.0,492478.0,42.601,2.298,135466.0,0.632,31.30578,3.8414924,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,23.760569048938788,20.686483019293213
Brazil,2020-08-11,3035422.0,23010.0,43106.43,14433.331,109.41179,204.96964,101049.0,572.0,992.1429,480.48465,2.719841,4.7176065,,,,,,,,,,,,,72.69,1.0035,,,,,161229.0,0.752,32.66403,3.54662,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,10.941178583471714,20.49696362866873
Brazil,2020-08-12,3057470.0,22048.0,43878.855,14538.168,104.83751,208.6425,101752.0,703.0,1012.4286,483.8274,3.3427417,4.814064,,,,,,,,,,,,,72.69,0.9996,9497419.0,,44.313,,166560.0,0.777,33.773228,3.3200064,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,10.483750778287021,20.864250849137044
Brazil,2020-08-13,3109630.0,52160.0,43958.43,14786.1875,248.01907,209.02087,103026.0,1274.0,1029.5714,489.88522,6.0578275,4.895578,,,,,,,,,,,,,72.69,0.9957,,,,,199850.0,0.932,33.85722,3.3021696,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,24.801906775918496,20.902086799164945
Brazil,2020-08-14,3164785.0,55155.0,43673.145,15048.447,262.2602,207.66434,104201.0,1175.0,992.1429,495.4723,5.587086,4.7176065,,,,,,,,,,,,,72.69,0.9913,10255722.0,,47.851,,246375.0,1.15,32.563393,3.5746894,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,26.226019329482067,20.766434389459892
Brazil,2020-08-15,3224876.0,60091.0,44666.285,15334.179,285.7307,212.3867,105463.0,1262.0,995.7143,501.47305,6.000768,4.734588,,,,,,,,,,,,,69.91,0.987,,,,,261197.0,1.219,29.626356,4.030746,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,28.573070936957787,21.238670519790155
Brazil,2020-08-16,3275520.0,50644.0,44725.43,15574.989,240.81053,212.66792,106523.0,1060.0,993.0,506.51334,5.0402646,4.721682,,,,,,,,,,,,,69.91,0.9829,10570174.0,,49.318,,276018.0,1.288,22.603117,4.693825,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,24.081053810575465,21.26679275194734
Brazil,2020-08-17,3317096.0,41576.0,43526.285,15772.682,197.6925,206.96605,107232.0,709.0,965.0,509.8846,3.3712714,4.588543,,,,,,,,,,,,,69.91,0.9796,,,,,220322.0,1.028,20.837502,4.972112,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,19.7692499255289,20.69660430574592
Brazil,2020-08-18,3340197.0,23101.0,43539.285,15882.525,109.84449,207.02786,107852.0,620.0,971.8571,512.8327,2.9480793,4.6211486,,,,,,,,,,,,,69.91,0.9771,,,,,208772.0,0.974,19.997328,5.122794,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,10.984448781259454,20.70278576257274
Brazil,2020-08-19,3359570.0,19373.0,43157.145,15974.644,92.11797,205.21078,108536.0,684.0,969.1429,516.0851,3.2523973,4.608242,,,,,,,,,,,,,69.91,0.9739,,,,,197223.0,0.92,19.359934,5.2333617,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,9.211797161999021,20.52107810310303
Brazil,2020-08-20,3407354.0,47784.0,42532.0,16201.855,227.21133,202.23825,109888.0,1352.0,980.2857,522.5138,6.428715,4.661226,,,,,,,,,,,,,69.91,0.9718,10980583.0,,51.233,,157716.0,0.736,20.070183,5.1136236,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,22.72113330867503,20.223824750639672
Brazil,2020-08-21,3456652.0,49298.0,41695.285,16436.266,234.41035,198.2597,111100.0,1212.0,985.5714,528.2768,5.7630196,4.6863594,,,,,,,,,,,,,69.91,0.9702,11005604.0,25021.0,51.35,0.117,107126.0,0.5,23.098103,4.674755,,,,,,,,,,,,,,BRA,South America,210306411.0,25.161867141723633,33.50600051879883,74.87190246582031,15093.46484375,3.8155887126922607,8.800000190734863,,2.0899999141693115,,True,0.0,23.44103528066008,19.82596988652225
